source,type,text,image_url,is_promo,is_promotional
amazon,a,$13.99$13.99($1.17$1.17/count)Typical: $14.99Typical:$14.99$14.99,,False,0
amazon,div,"DeliveryTue, Aug 5Ships to IndiaOnly 19 left in stock - order soon.",,False,0
amazon,div,Only 19 left in stock - order soon.,,False,0
amazon,div,"Poster Discount Desperate Enterprises Beer It's What's for Dinner Collectible Metal Sign, Model# 1424, 16x124.3 out of 5 stars82Small BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$20.43(1 new offer)",,True,1
amazon,div,"Poster Discount Desperate Enterprises Beer It's What's for Dinner Collectible Metal Sign, Model# 1424, 16x12",,True,1
amazon,div,4.3 out of 5 stars82,,False,0
amazon,div,No featured offers available$20.43(1 new offer),,True,1
amazon,div,"W10321304 Refrigerator Door Shelf Bin Compatible with Whirlpool Refrigerators - Replaces WPW10321304, AP6019471, 2171046, 2171047, 2179574, 2179575, 21796074.8 out of 5 stars39Small BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$14.39(1 new offer)",,True,1
amazon,div,"W10321304 Refrigerator Door Shelf Bin Compatible with Whirlpool Refrigerators - Replaces WPW10321304, AP6019471, 2171046, 2171047, 2179574, 2179575, 2179607",,False,0
amazon,div,4.8 out of 5 stars39,,False,0
amazon,div,No featured offers available$14.39(1 new offer),,True,1
amazon,div,"Luvable Friends Unisex BabySleeveless Jersey Cotton Sleeping Bag, Sack, Blanket4.1 out of 5 stars14See optionsNo featured offers available$15.99(2 new offers)",,True,0
amazon,div,"Luvable Friends Unisex BabySleeveless Jersey Cotton Sleeping Bag, Sack, Blanket",,False,0
amazon,div,4.1 out of 5 stars14,,False,0
amazon,div,No featured offers available$15.99(2 new offers),,True,0
amazon,div,"Excellerations Refillable Window Blocks Wood Classroom or Home School Set for Young Learners (Set of 10)5.0 out of 5 stars6Price, product page$92.99$92.99DeliveryTue, Aug 5Ships to IndiaOnly 20 left in stock (more on the way).Add to cartMore Buying Choices$52.18(3 used & new offers)",,True,0
amazon,div,Excellerations Refillable Window Blocks Wood Classroom or Home School Set for Young Learners (Set of 10),,False,0
amazon,div,"Price, product page$92.99$92.99",,False,0
amazon,div,"DeliveryTue, Aug 5Ships to IndiaOnly 20 left in stock (more on the way).",,False,0
amazon,div,Only 20 left in stock (more on the way).,,False,0
amazon,div,More Buying Choices$52.18(3 used & new offers),,True,0
amazon,div,"Stress Balls for Adults, 10 pack, Hand Exercise, Perfect For Your Desk, Office, or Home, White4.0 out of 5 stars94See optionsNo featured offers available$29.99(2 new offers)Ages: 18 years and up",,True,0
amazon,div,"Stress Balls for Adults, 10 pack, Hand Exercise, Perfect For Your Desk, Office, or Home, White",,True,0
amazon,div,4.0 out of 5 stars94,,False,0
amazon,div,Ages: 18 years and up,,False,0
amazon,div,Women's Slippers Adult Warm Plush Flowers Indoor Non-slip Home Thick Bottom Winter Men's Cotton4.6 out of 5 stars405See optionsNo featured offers available$15.99(2 new offers),,True,0
amazon,div,Women's Slippers Adult Warm Plush Flowers Indoor Non-slip Home Thick Bottom Winter Men's Cotton,,False,0
amazon,div,4.6 out of 5 stars405,,False,0
amazon,div,"Antique Degchi Style Dhoop and Tealight Candle Holder for Wall Hanging -Home Decor Items for Living Room, Candle Holders - Candle Stand - Wall Hanging for Living Room4.3 out of 5 stars4See optionsNo featured offers available$70.00(1 new offer)",,True,1
amazon,div,"Antique Degchi Style Dhoop and Tealight Candle Holder for Wall Hanging -Home Decor Items for Living Room, Candle Holders - Candle Stand - Wall Hanging for Living Room",,False,0
amazon,div,4.3 out of 5 stars4,,False,0
amazon,div,No featured offers available$70.00(1 new offer),,True,1
amazon,div,"Poster Discount Schonberg Humor Tin Metal Sign : Who Cut One?, 16x124.8 out of 5 stars260Small BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$14.95(2 new offers)",,True,1
amazon,div,"Poster Discount Schonberg Humor Tin Metal Sign : Who Cut One?, 16x12",,True,1
amazon,div,4.8 out of 5 stars260,,False,0
amazon,div,"Moonlight Makers Decorative Hand Towel, Waffle Weave, Soft Absorbent Cotton, Gift Idea, Home Bathroom/Kitchen Decor, Dish Cloth, Funny Design, Multi-Purchase Discounts (Beach Please)5.0 out of 5 stars4Price, product page$16.95$16.95$13.14 deliveryJul 31 - Aug 14Small BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreAdd to cart",,True,0
amazon,div,"Moonlight Makers Decorative Hand Towel, Waffle Weave, Soft Absorbent Cotton, Gift Idea, Home Bathroom/Kitchen Decor, Dish Cloth, Funny Design, Multi-Purchase Discounts (Beach Please)",,True,0
amazon,div,$13.14 deliveryJul 31 - Aug 14,,False,0
amazon,span,$13.14 delivery,,False,0
amazon,span,Jul 31 - Aug 14,,False,0
amazon,div,Gift Showpiece for Home Decor/Gift Items for Colleagues/Employee - Figurine -Home Decorative Items/Home Decor Items for Living Room/Pooja Room - Gift Items3.8 out of 5 stars14See optionsNo featured offers available$55.00(1 new offer),,True,1
amazon,div,Gift Showpiece for Home Decor/Gift Items for Colleagues/Employee - Figurine -Home Decorative Items/Home Decor Items for Living Room/Pooja Room - Gift Items,,False,0
amazon,div,3.8 out of 5 stars14,,False,0
amazon,div,No featured offers available$55.00(1 new offer),,True,1
amazon,div,"Discount ARA™ Showpiece for Home Decor - Figurine - Home Decorative Items/Home Decor Items for Living Room - Showpiece Gift ItemsPrice, product page$65.00$65.00$34.99 deliveryAug 11 - Sep 2Add to cart",,True,1
amazon,div,Discount ARA™ Showpiece for Home Decor - Figurine - Home Decorative Items/Home Decor Items for Living Room - Showpiece Gift Items,,True,1
amazon,div,"Price, product page$65.00$65.00",,False,0
amazon,div,"Cosmas 10 Pack 702-4GC Gold Champagne Contemporary Cabinet Hardware Handle Pull - 4"" Inch (102mm) Hole Centers4.5 out of 5 stars93Small BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$75.01(2 new offers)",,True,0
amazon,div,"Cosmas 10 Pack 702-4GC Gold Champagne Contemporary Cabinet Hardware Handle Pull - 4"" Inch (102mm) Hole Centers",,False,0
amazon,div,4.5 out of 5 stars93,,False,0
amazon,div,No featured offers available$75.01(2 new offers),,True,0
amazon,div,Antique Key Holder for Home Decoration/Home Decor Items/Premium Brass Key Holder/House Warming Gifts for New Home4.5 out of 5 stars2See optionsNo featured offers available$45.00(1 new offer),,True,1
amazon,div,Antique Key Holder for Home Decoration/Home Decor Items/Premium Brass Key Holder/House Warming Gifts for New Home,,False,0
amazon,div,No featured offers available$45.00(1 new offer),,True,1
amazon,div,"+1 other color/patternHolme & Hadfield Premium 4-Slot Wooden Watch Display Case – Handcrafted Men’s Watch Box with Accessory Drawer, Hinged Cover, Leather Lining – Birthday Gift for Collectors – Luxury Built to Last4.8 out of 5 stars2,32150+ bought in past monthSmall BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$89.99(1 new offer)",,True,1
amazon,div,+1 other color/pattern,,False,0
amazon,div,"Holme & Hadfield Premium 4-Slot Wooden Watch Display Case – Handcrafted Men’s Watch Box with Accessory Drawer, Hinged Cover, Leather Lining – Birthday Gift for Collectors – Luxury Built to Last",,False,0
amazon,div,"4.8 out of 5 stars2,32150+ bought in past month",,False,0
amazon,div,"4.8 out of 5 stars2,321",,False,0
amazon,div,"Colorations 24 Tempera Paint Sticks! Fun Paint Sticks That Kids Will Love Using with Any Art Project! Great for Home or School! Tempera Paint Sticks, Paint Sticks, Paint Markers, Kwik Stix4.9 out of 5 stars60Price, product page$36.01$36.01($4.29$4.29/ounce)DeliveryTue, Aug 5Ships to IndiaOnly 5 left in stock (more on the way).Add to cart",,False,0
amazon,div,"Colorations 24 Tempera Paint Sticks! Fun Paint Sticks That Kids Will Love Using with Any Art Project! Great for Home or School! Tempera Paint Sticks, Paint Sticks, Paint Markers, Kwik Stix",,False,0
amazon,div,4.9 out of 5 stars60,,False,0
amazon,div,"Price, product page$36.01$36.01($4.29$4.29/ounce)",,False,0
amazon,div,"DeliveryTue, Aug 5Ships to IndiaOnly 5 left in stock (more on the way).",,False,0
amazon,div,Only 5 left in stock (more on the way).,,False,0
amazon,div,Discount ARA™ Antique Dhoop Stand for Home Decor - Antique Finished Incense Dhoop Holder3.9 out of 5 stars3See optionsNo featured offers available$50.00(1 new offer),,True,1
amazon,div,Discount ARA™ Antique Dhoop Stand for Home Decor - Antique Finished Incense Dhoop Holder,,True,1
amazon,div,3.9 out of 5 stars3,,False,0
amazon,div,"Discount ARA Metal Musician Wall Hanging For Living Room/Wall Decor Items For Living Room/Bedroom/Hotels/Home Decor Items, 20 Cm4.7 out of 5 stars4See optionsNo featured offers available$58.00(1 new offer)",,True,1
amazon,div,"Discount ARA Metal Musician Wall Hanging For Living Room/Wall Decor Items For Living Room/Bedroom/Hotels/Home Decor Items, 20 Cm",,True,1
amazon,div,No featured offers available$58.00(1 new offer),,True,1
amazon,div,"Poster Discount Schonberg Tin Metal Sign : Hot Dogs Best in Town by B. J. Schonberg, 16x134.5 out of 5 stars215Small BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$13.00(5 new offers)",,True,1
amazon,div,"Poster Discount Schonberg Tin Metal Sign : Hot Dogs Best in Town by B. J. Schonberg, 16x13",,True,1
amazon,div,4.5 out of 5 stars215,,False,0
amazon,div,No featured offers available$13.00(5 new offers),,True,0
amazon,div,"Poster Discount Babe Ruth No Fear - Retro Tin Sign, 12x164.5 out of 5 stars167Small BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$20.92(1 new offer)",,True,1
amazon,div,"Poster Discount Babe Ruth No Fear - Retro Tin Sign, 12x16",,True,1
amazon,div,4.5 out of 5 stars167,,False,0
amazon,div,No featured offers available$20.92(1 new offer),,True,1
amazon,div,"Excellerations Realistic Tin Can Play Food, Pack of 20, Educational Toys, Kids Toy, Gift, for Ages 3 Years and Up, Preschool, Home School (Item # CANFOOD)5.0 out of 5 stars19Price, product page$85.52$85.52($4.28$4.28/count)$23.24 deliveryShips to IndiaAdd to cart",,False,0
amazon,div,"Excellerations Realistic Tin Can Play Food, Pack of 20, Educational Toys, Kids Toy, Gift, for Ages 3 Years and Up, Preschool, Home School (Item # CANFOOD)",,False,0
amazon,div,5.0 out of 5 stars19,,False,0
amazon,div,"Price, product page$85.52$85.52($4.28$4.28/count)",,False,0
amazon,div,$23.24 deliveryShips to India,,False,0
amazon,div,$23.24 delivery,,False,0
amazon,div,Tealight Holder for Home Decor - Figurine -Home Decorative Items / Home Decor Items for Living Room / Pooja Room - Gift Items / Diwali Gift Items3.7 out of 5 stars20See optionsNo featured offers available$44.00(1 new offer),,True,1
amazon,div,Tealight Holder for Home Decor - Figurine -Home Decorative Items / Home Decor Items for Living Room / Pooja Room - Gift Items / Diwali Gift Items,,False,0
amazon,div,3.7 out of 5 stars20,,False,0
amazon,div,No featured offers available$44.00(1 new offer),,True,1
amazon,div,"Baby Aspen Simply Enchanted Unicorn 5-Piece Welcome Home Gift Set, Light & Dark Pink/White/Aqua/Gold5 Piece Set4.8 out of 5 stars13Price, product page$17.90$17.90DeliveryTue, Aug 5Ships to IndiaOnly 10 left in stock - order soon.Add to cart",,False,0
amazon,div,"Baby Aspen Simply Enchanted Unicorn 5-Piece Welcome Home Gift Set, Light & Dark Pink/White/Aqua/Gold5 Piece Set",,False,0
amazon,a,"Baby Aspen Simply Enchanted Unicorn 5-Piece Welcome Home Gift Set, Light & Dark Pink/White/Aqua/Gold",,False,0
amazon,div,5 Piece Set,,False,0
amazon,div,"Price, product page$17.90$17.90",,False,0
amazon,div,"DeliveryTue, Aug 5Ships to IndiaOnly 10 left in stock - order soon.",,False,0
amazon,div,Only 10 left in stock - order soon.,,False,0
amazon,div,"WoodyKnows 3 Super-Defense Nasal Filters with 24 Pairs of Replacement Filters, Seasonal Allergies and Industrial Pollution aid (Narrow, Small, 3 Filters+24 Replacements)3.6 out of 5 stars2,107See optionsNo featured offers available$21.99(1 new offer)",,True,1
amazon,div,"WoodyKnows 3 Super-Defense Nasal Filters with 24 Pairs of Replacement Filters, Seasonal Allergies and Industrial Pollution aid (Narrow, Small, 3 Filters+24 Replacements)",,False,0
amazon,div,"3.6 out of 5 stars2,107",,False,0
amazon,div,"Munchkin Shhh… Baby Sleep Soother White Noise Sound Machine and Night Light, Portable for Travel, Blue1 Count (Pack of 1)4.4 out of 5 stars6,111900+ bought in past monthPrice, product page$19.88$19.88($19.88$19.88/count)List: $20.99List:$20.99$20.99DeliveryTue, Aug 5Ships to IndiaAdd to cart",,False,0
amazon,div,"Munchkin Shhh… Baby Sleep Soother White Noise Sound Machine and Night Light, Portable for Travel, Blue1 Count (Pack of 1)",,False,0
amazon,a,"Munchkin Shhh… Baby Sleep Soother White Noise Sound Machine and Night Light, Portable for Travel, Blue",,False,0
amazon,div,"4.4 out of 5 stars6,111900+ bought in past month",,False,0
amazon,div,"4.4 out of 5 stars6,111",,False,0
amazon,div,"Price, product page$19.88$19.88($19.88$19.88/count)List: $20.99List:$20.99$20.99",,False,0
amazon,a,$19.88$19.88($19.88$19.88/count)List: $20.99List:$20.99$20.99,,False,0
amazon,div,"Iron Puja Basket/Flower Basket/Fruit Round Basket For Home Decor (Medium) (Brown), Pack Of14.1 out of 5 stars21See optionsNo featured offers available$70.00(1 new offer)",,True,1
amazon,div,"Iron Puja Basket/Flower Basket/Fruit Round Basket For Home Decor (Medium) (Brown), Pack Of1",,False,0
amazon,div,4.1 out of 5 stars21,,False,0
amazon,div,Hula Home Stained Glass Mandala Art Kit and Coaster Mandalas with DiscountSmall BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreSee optionsNo featured offers available$31.48(1 new offer),,True,1
amazon,div,Hula Home Stained Glass Mandala Art Kit and Coaster Mandalas with Discount,,True,1
amazon,div,No featured offers available$31.48(1 new offer),,True,1
amazon,div,"+24Little Me Unisex Baby Swaddling Receiving Blankets, Prima Ballerina, 30 x 27 Inches4.6 out of 5 stars176Price, product page$12.95$12.95DeliveryTue, Aug 5Ships to IndiaAdd to cart",,False,0
amazon,div,"Little Me Unisex Baby Swaddling Receiving Blankets, Prima Ballerina, 30 x 27 Inches",,False,0
amazon,div,4.6 out of 5 stars176,,False,0
amazon,div,"Price, product page$12.95$12.95",,False,0
amazon,div,"Excellerations Spectacular Sensory Foam - Yellow, 1.1 lb (500 g), Interactive Toy for Kids, Tactile Exploration, Mess-Free Kinetic Foam for Sensory Play, Calm-Down Tool, Classroom or Home School Use4.0 out of 5 stars4Price, product page$25.14$25.14$38.49 deliveryShips to IndiaAdd to cart",,False,0
amazon,div,"Excellerations Spectacular Sensory Foam - Yellow, 1.1 lb (500 g), Interactive Toy for Kids, Tactile Exploration, Mess-Free Kinetic Foam for Sensory Play, Calm-Down Tool, Classroom or Home School Use",,False,0
amazon,div,4.0 out of 5 stars4,,False,0
amazon,div,"Price, product page$25.14$25.14",,False,0
amazon,div,$38.49 deliveryShips to India,,False,0
amazon,div,$38.49 delivery,,False,0
amazon,div,"DISCOUNT PROMOS Eco Friendly Spiral Notebooks with Pens Set of 10, Bulk Pack - Perfect for School, Office, Home - Black4.4 out of 5 stars90See optionsNo featured offers available$39.99(1 new offer)",,True,1
amazon,div,"DISCOUNT PROMOS Eco Friendly Spiral Notebooks with Pens Set of 10, Bulk Pack - Perfect for School, Office, Home - Black",,True,1
amazon,div,4.4 out of 5 stars90,,False,0
amazon,div,"Poster Discount Nostalgic Indian Motorcycles Tin Sign : 1934 Series 402, 16x134.2 out of 5 stars11See optionsNo featured offers available$17.54(1 new offer)",,True,1
amazon,div,"Poster Discount Nostalgic Indian Motorcycles Tin Sign : 1934 Series 402, 16x13",,True,1
amazon,div,No featured offers available$17.54(1 new offer),,True,1
amazon,div,"Moonlight Makers Decorative Hand Towel, Waffle Weave, Soft Absorbent Cotton, Gift Idea, Home Bathroom/Kitchen Decor, Dish Cloth, Funny Design, Multi-Purchase Discounts (I'll Be There In A Prosecco)4.5 out of 5 stars2Price, product page$16.95$16.95$13.15 deliveryAug 1 - 15Small BusinessSmall BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.Learn moreAdd to cart",,True,0
amazon,div,"Moonlight Makers Decorative Hand Towel, Waffle Weave, Soft Absorbent Cotton, Gift Idea, Home Bathroom/Kitchen Decor, Dish Cloth, Funny Design, Multi-Purchase Discounts (I'll Be There In A Prosecco)",,True,0
amazon,div,$13.15 deliveryAug 1 - 15,,False,0
amazon,span,$13.15 delivery,,False,0
amazon,image,DC47-00018A Dryer High Limit Thermostat Replacement Part For Samsung & Kenmore Dryers - Replaces 35001092 503497 AP4201898...,https://m.media-amazon.com/images/I/61WSLXbQUgL._AC_UL320_.jpg,False,0
amazon,image,"Moonlight Makers Decorative Hand Towel, Waffle Weave, Soft Absorbent Cotton, Gift Idea, Home Bathroom/Kitchen Decor, Dish ...",https://m.media-amazon.com/images/I/61+920KdJ2L._AC_UL320_.jpg,False,0
amazon,image,"Colorations® Powder Tempera, Green, 1 Pound, Powdered Tempera Paint is a value purchase, Dillute only what you need, Stron...",https://m.media-amazon.com/images/I/51-Pwhy2LhL._AC_UL320_.jpg,False,0
amazon,image,Discount ARA Lord Ganesha Statue for Home Decor and Office-Festival Gifts- -Idol for Gifts Environmental Ganpati Bappa Ido...,https://m.media-amazon.com/images/I/71RS-qtfuwL._AC_UL320_.jpg,True,1
amazon,image,Portrait Round Plus You Served Us Now We'll Serve You Please Ask Staff About Our Military Discounts Door or Wall Sign Hono...,https://m.media-amazon.com/images/I/51XEPSiz88L._AC_UL320_.jpg,True,0
amazon,image,MYSKY HOME Light Grey Sofa Covers for 3 Cushion Couch Geometrical Couch Cover Living Room Sofa Throws Sofa Slipcovers for ...,https://m.media-amazon.com/images/I/81MHEGWsWzL._AC_UL320_.jpg,False,0
amazon,image,"Ikee Design Wooden Rotating Two-Sided Jewelry Display Stand, Rotating Organizer with 32 Hooks for Store, Earring Keychain ...",https://m.media-amazon.com/images/I/61wgkQlTZNL._AC_UL320_.jpg,False,0
amazon,image,"Excellerations STEM Translucent Light Blocks - Set of 100 in a Bin, STEM Toys for Boys and Girls, Kids Toys, Educational T...",https://m.media-amazon.com/images/I/614A1z3gyML._AC_UL320_.jpg,False,0
amazon,image,RM-ADU005 Replace Remote Commander Compatible with Sony DVD Home Theater System DAV-DZ20 HCD-DZ20 DAV-DZ230 HCD-DZ230 DAV-...,https://m.media-amazon.com/images/I/51v-gmQ1y+L._AC_UL320_.jpg,False,0
amazon,image,Discount ARA™ Showpiece for Home Decor - Figurine - Home Decorative Items/Home Decor Items for Living Room/Pooja Room -Diw...,https://m.media-amazon.com/images/I/81AzD-hsl-L._AC_UL320_.jpg,True,1
amazon,image,"Colorations® Wooden Bobble Heart Note & Photo Holders, Set of 12, Craft for Kids & Fun Home Activities,Keepsake or Give a ...",https://m.media-amazon.com/images/I/612ivB3pIaL._AC_UL320_.jpg,False,0
amazon,image,"W10321304 Refrigerator Door Shelf Bin Compatible with Whirlpool Refrigerators - Replaces WPW10321304, AP6019471, 2171046, ...",https://m.media-amazon.com/images/I/61FdcTMLozL._AC_UL320_.jpg,False,0
amazon,image,WYIKE Women's Slippers Adult Warm Plush Flowers Indoor Non-slip Home Thick Bottom Winter Men's Cotton,https://m.media-amazon.com/images/I/61Y92mEl6cL._AC_UL320_.jpg,False,0
amazon,image,"Discount ARA Antique Degchi Style Dhoop and Tealight Candle Holder for Wall Hanging -Home Decor Items for Living Room, Can...",https://m.media-amazon.com/images/I/71ZidyUPnaL._AC_UL320_.jpg,True,1
amazon,image,Discount ARA Gift Showpiece for Home Decor/Gift Items for Colleagues/Employee - Figurine -Home Decorative Items/Home Decor...,https://m.media-amazon.com/images/I/814cSZdzBmL._AC_UL320_.jpg,True,1
amazon,image,Discount ARA™ Showpiece for Home Decor - Figurine - Home Decorative Items/Home Decor Items for Living Room - Showpiece Gif...,https://m.media-amazon.com/images/I/81f8k-aAG3L._AC_UL320_.jpg,True,1
amazon,image,Discount ARA Antique Key Holder for Home Decoration/Home Decor Items/Premium Brass Key Holder/House Warming Gifts for New ...,https://m.media-amazon.com/images/I/81bdGvKXLGL._AC_UL320_.jpg,True,1
amazon,image,"Holme & Hadfield Premium 4-Slot Wooden Watch Display Case – Handcrafted Men’s Watch Box with Accessory Drawer, Hinged Cove...",https://m.media-amazon.com/images/I/81vJn9i5XxL._AC_UL320_.jpg,False,0
amazon,image,Colorations 24 Tempera Paint Sticks! Fun Paint Sticks That Kids Will Love Using with Any Art Project! Great for Home or Sc...,https://m.media-amazon.com/images/I/616E7JBkW1L._AC_UL320_.jpg,False,0
amazon,image,"Discount ARA Metal Musician Wall Hanging For Living Room/Wall Decor Items For Living Room/Bedroom/Hotels/Home Decor Items,...",https://m.media-amazon.com/images/I/81T1tzI-0vL._AC_UL320_.jpg,True,1
amazon,image,"Excellerations Realistic Tin Can Play Food, Pack of 20, Educational Toys, Kids Toy, Gift, for Ages 3 Years and Up, Prescho...",https://m.media-amazon.com/images/I/6162mwMZelL._AC_UL320_.jpg,False,0
amazon,image,Discount ARA Tealight Holder for Home Decor - Figurine -Home Decorative Items / Home Decor Items for Living Room / Pooja R...,https://m.media-amazon.com/images/I/81jFGeuhG5L._AC_UL320_.jpg,True,1
amazon,image,"WoodyKnows 3 Super-Defense Nasal Filters with 24 Pairs of Replacement Filters, Seasonal Allergies and Industrial Pollution...",https://m.media-amazon.com/images/I/51LP+nKgGTL._AC_UL320_.jpg,False,0
amazon,image,"Discount ARA Iron Puja Basket/Flower Basket/Fruit Round Basket For Home Decor (Medium) (Brown), Pack Of1",https://m.media-amazon.com/images/I/81MBKiL-V5S._AC_UL320_.jpg,True,1
amazon,image,"Excellerations Spectacular Sensory Foam - Yellow, 1.1 lb (500 g), Interactive Toy for Kids, Tactile Exploration, Mess-Free...",https://m.media-amazon.com/images/I/61136EHcYFL._AC_UL320_.jpg,False,0
